oid,organization,idate,county,outreachsite,activity,activityspecify,maleadult,maleyouth,femaleadult,femaleyouth,discussiontopic,flyers,brochures,posters,booklets,stickers,others
290142A1-06EB-4347-A93A-3F104B94C937,MSK=2,15/12/2014,BUSIA,FPFK,2=Womens Group Meetings,,3,1,8,40,IMPORTANCE OF FP AND KNOWING HIV/AIDS STATUS,0,0,0,0,0,0
BADC78FC-225A-42F6-846A-3F17670060AC,FHOK=1,16/09/2014,BONDO,WOMEN GROUP,2=Womens Group Meetings,,6,0,12,0,F/P,0,0,0,0,0,0
6D94D54C-F9FB-42DF-9E20-3F184376F7DA,FHOK=1,19/05/2015,BONDO,LIUNDA,3=Youth Groups,,20,35,15,30,FAMILY PLANING METHODS,0,0,28,0,25,0
94EC30D8-671F-42FF-8BF7-3F1C12466CB1,MSK=2,10/08/2014,NAMBALE,ACK YOUTH GROUP,3=Youth Groups,,0,30,0,15,STI SIGNS AND SYMPTOMS AND PREVENTION,0,0,0,0,0,0
DA135B0B-74A1-46C5-8DE5-3F1D576DCF25,MSK=2,06/09/2013,NAMBALE,MUDEMBA CLINICS,6=Other(Specify),,29,17,50,36,FP AND HIV,0,0,0,0,0,0
D6789F90-4944-418D-8577-3F1E8ACE3F93,MSK=2,13/12/2012,TESO NORTH,AMONI,1=Comunity Meeting/Barazas,,30,5,15,10,FAMILY PLANNING,0,15,2,0,0,0
2601CD67-1CD1-4A1D-8496-3F1F1E907E23,FHOK=1,15/05/2015,SIAYA,RABAR,2=Womens Group Meetings,,6,3,11,8,BENEFITS OF FP,0,0,0,0,0,0
9D2C9EEE-1AE5-498B-BD89-3F27D387BF4B,FHOK=1,05-05-2015,SIAYA,LUNYU,2=Womens Group Meetings,,6,4,10,14,IMPORTANCE OF FP,0,0,0,0,0,0
B8588F17-09C7-49E6-AF1B-3F29EF29D433,FHOK=1,22/05/2015,SIAYA,BAR OLENGO,3=Youth Groups,,0,20,0,35,E PILL,0,0,0,0,0,0
AECD556A-572B-4B74-8EB2-3F2B8748ADC7,FHOK=1,21/09/2012,SIAYA,EAST UHOLO,3=Youth Groups,,0,35,0,15,FP HEALTH EDUCATION,0,0,0,0,0,0
DB6C7753-22F6-4B58-BF32-3F2E908ED537,MSK=2,26/04/2013,NAMBALE,KHWIRALE AREA,2=Womens Group Meetings,,45,15,30,10,FAMILY PLANNING,0,0,0,0,0,0
C9C7DEA3-D1D5-4D28-B305-3F2F4ED3DF9C,MSK=2,30/01/2013,NAMBALE,TOWNSHIP,3=Youth Groups,,15,16,20,22,YOUTHS WERE HAPPY,0,0,0,0,0,0
C8C57426-BE95-4FE2-ABB6-3F2F7C66B600,MSK=2,14/01/2014,BUTULA,BUMATURU,1=Comunity Meeting/Barazas,,32,17,28,9,FP,0,0,0,0,0,0
1A21D8AD-7F56-4A45-8811-3F3448EC0B59,FHOK=1,02/10/2014,BONDO,USIGU VILLAGE,3=Youth Groups,,0,4,0,3,FP,0,0,0,0,0,0
A336DE75-6E81-466A-AFD9-3F381D41DB3F,MSK=2,22/05/2013,BUSIA,SIGOMERE VILLAGE(SUBLOCATION CLUSTER),6=Other(Specify),ONE ACRE FUND(OAF),34,21,41,10,"METHODS AND BENEFITS OF FP,WATER SANITATION",0,0,0,0,0,0
9B10B1B3-D75C-4520-B9D7-3F390F31913F,FHOK=1,29/07/2013,SIAYA,KAMUSHAK,2=Womens Group Meetings,,2,0,26,0,FAMILY PLANNING,0,0,0,0,0,0
0F315839-0ADA-4DEE-9B93-3F3C52C77424,MSK=2,20-08-2014,TESO SOUTH,MORUKEWASU,2=Womens Group Meetings,,6,3,9,5,MALARIA AND FP ON IUCD,0,0,0,0,0,0
F6D54344-BB66-472B-864F-3F43474C919B,MSK=2,29/10/2012,TESO SOUTH,ANGOROM,2=Refreshers,,0,0,12,0,F.P,0,0,0,0,0,0
A92D3632-CDF5-4695-96A4-3F4431FE0FD5,MSK=2,25/07/2014,BUSIA,BARAZA,6=Other(Specify),CHW MEETING,5,0,5,0,F.P,0,0,0,0,0,0
A390EE89-AE85-44F1-9DD2-3F48B68FB30F,MSK=2,15/07/2013,SAMIA,NAMBOBOTO,6=Other(Specify),FINERAL,21,16,25,7,FP,0,0,0,0,0,0
C08E7CDF-053A-4D19-82AA-3F515EE40EA7,MSK=2,25/03/2015,BUTULA,BUMATURI,2=Womens Group Meetings,,0,0,82,2,FP,0,0,0,0,0,0
6D9F91CE-EFE4-4155-AC8C-3F54B4644C2C,MSK=2,18/06/2013,BUTULA,BULWANI,3=Youth Groups,,0,10,0,8,F/P,0,0,0,0,0,0
DD76F41C-FFDB-42A4-8EA1-3F638726B9F5,MSK=2,11-01-2015,BUTULA,MISSING,3=Youth Groups,,11,20,7,9,FP SERVICES,0,0,0,0,0,0
0C8441E8-4B94-4EC3-BF71-3F667AA7B8DC,FHOK=1,26-03-2015,BONDO,KOYUCHO,1=Comunity Meeting/Barazas,,20,6,15,10,FP,10,4,8,2,0,0
B98AC9EA-3268-457E-A9B9-3F68417DAB0E,MSK=2,22/05/2015,SAMIA,NALUCHAKENA,2=Womens Group Meetings,,0,0,12,4,MYTHS ABOUT FP,0,0,0,0,0,0
F2A02B4D-2CAB-4BD6-BA76-3F68CD566D06,MSK=2,24/04/2014,SIAYA,BARAZA,1=Comunity Meeting/Barazas,,20,10,30,15,F.P,0,0,0,0,0,0
8D6D9D22-46A2-4DD7-96E8-3F6D331830A8,FHOK=1,26/02/2014,BONDO,OKANDA,2=Womens Group Meetings,,3,1,10,2,LONG TERM AND IGA ACTIVITIES,0,0,0,0,0,0
54B7C91D-E316-47B2-BA55-3F6D7A161E65,FHOK=1,23-05-2015,BONDO,KINDA YOUTH,3=Youth Groups,,19,4,11,5,BENEFITS OF,0,0,0,0,0,0
EACE065F-B4CE-42D3-8F77-3F6D7A6EC242,MSK=2,20/08/2014,BUTULA,BONFACE AUMA HOME,2=Womens Group Meetings,,7,6,4,9,FP,0,0,0,0,0,0
E060D754-7065-476A-A447-3F74C7B14D60,MSK=2,29/05/2013,NAMBALE,LWAMKHA,2=Womens Group Meetings,,0,0,0,0,FAMILY PLANNING,0,0,0,0,0,0
07BECD03-EB4B-4D9D-BBB1-3F773DDE9A77,MSK=2,20/01/2013,NAMBALE,BUKHAYO CENTRAL,1=Comunity Meeting/Barazas,,2,0,30,15,"PARENT,CHILD RELATIONSHIP",0,0,0,0,0,0
B0213122-973D-46A8-85F7-3F8D553EDAEB,FHOK=1,05/03/2015,SIAYA,BAR OLENGO,2=Womens Group Meetings,,2,3,15,5,FP,0,0,0,0,0,0
C4A54AFE-5D0A-4FE4-B2E4-3F8E5D5249A0,MSK=2,16/03/2014,SAMIA,ODIDI YOUTH GROUP,3=Youth Groups,,5,10,15,8,BENEFIT OF IUCD,0,0,0,0,0,0
48642D03-270A-4E28-AAB4-3F8F457B107A,FHOK=1,05/09/2014,BONDO,MISSING,3=Youth Groups,,6,0,7,0,CONSISTENT USE OF CONTRACEPTIVE,0,0,0,0,0,0
548CFA3A-B367-4C2F-8295-3F90E9227B10,MSK=2,29/07/2013,TESO SOUTH,MWANGAZA,1=Comunity Meeting/Barazas,,9,0,16,0,FAMILY PLANNING,0,0,0,0,0,0
034951B3-E59F-4A14-AD78-3F9706CD194D,FHOK=1,14/03/2013,SIAYA,W/G,2=Womens Group Meetings,,0,0,43,6,"IMPLANT,BTL",0,0,0,0,0,0
22EF086E-4148-45D4-8575-3F9DB2C6AC75,MSK=2,26/02/2014,NAMBALE,NANZEKHO,1=Comunity Meeting/Barazas,,10,12,25,20,FAMILY PLANNING,0,0,0,0,0,0
241A42DA-EC73-4E96-9F83-3F9EA123F642,FHOK=1,18-03-2015,SIAYA,OCHORO BARASA,1=Comunity Meeting/Barazas,,20,3,15,20,FP,0,0,0,0,0,0
597E431E-1FFF-445C-B0EC-3FA118631E8D,MSK=2,24/05/2013,NAMBALE,KANYDUT S/G,2=Womens Group Meetings,,4,8,6,10,FAMILY PLANNING,0,0,0,0,0,0
E080A0BF-27AE-4D6E-8595-3FA70789CD8E,FHOK=1,25/06/2014,BONDO,OGARE VILLAGE,2=Womens Group Meetings,,0,0,20,7,IMPORTANCE OF FAMILY PLANNING,0,0,0,0,0,0
FEA3A20C-FE22-43C2-8ADD-3FA7EB4CC055,MSK=2,16/08/2013,TESO NORTH,KOLANYA,2=Womens Group Meetings,,10,16,43,22,MODERN FP,0,0,0,0,0,0
EAC8CF74-6347-46B2-A1B1-3FB05AAA8CB9,MSK=2,09/12/2013,TESO NORTH,AKICHESIT,6=Other(Specify),,0,0,43,1,FP,0,0,0,0,0,0
58BE559A-AD50-4B46-9F2D-3FB6AE8A5394,FHOK=1,26/07/2013,SIAYA,TINGWANGI,1=Comunity Meeting/Barazas,,20,10,15,8,FAMILY PLANNING,0,0,0,0,0,0
8FE95543-39C6-48F6-8A63-3FB9EAE2EBEF,MSK=2,15/05/2013,TESO SOUTH,APAKA,6=Other(Specify),OUTREACH,15,0,150,0,MALARIA PREVENTION,0,0,0,0,0,0
60784072-8192-4D77-BD33-3FC8B31A2470,MSK=2,26/03/2013,NAMBALE,SEGERO,2=Womens Group Meetings,,5,12,10,20,FP METHODS AND USE,0,0,0,8,0,0
E5EFB06C-D8B8-4388-B5E9-3FCA07155B14,MSK=2,09-01-2015,TESO NORTH,AKOLONG SA,2=Womens Group Meetings,,2,0,28,10,FP SERVICES,0,0,0,0,0,0
51DB6B82-A4EE-4586-85D6-3FCC0FAB156F,FHOK=1,23/07/2013,SIAYA,BARAZA,1=Comunity Meeting/Barazas,,20,7,12,4,FAMILY PLANNING,0,0,0,0,0,0
B5484843-A578-4CFA-8ABD-3FD16CC45A4B,FHOK=1,25/12/2014,SIAYA,MISSING,3=Youth Groups,,3,4,6,3,WHAT IUCD IS AND OTHER FP METHODS,0,0,0,0,0,0
7A95E11A-F2DC-4AB2-BBEF-3FD75ACE9E9F,MSK=2,18-10-2014,NAMBALE,EMASINDE,1=Comunity Meeting/Barazas,,31,12,24,16,FP,0,0,0,0,0,0
0D254923-E5AE-4583-88FB-3FD87BDE4F18,MSK=2,29/01/2014,TESO SOUTH,AMUKOKIN,2=Womens Group Meetings,,6,2,8,4,FAMILY PLANNING,0,0,0,0,0,0
2932BC1A-EB31-4AF2-983E-3FE29A074107,MSK=2,03/09/2014,TESO NORTH,MAEMBE MARKET,1=Comunity Meeting/Barazas,,20,18,12,10,FP,0,0,0,0,0,0
D40D8955-FCA1-4D48-9264-3FE40ACDB7B0,MSK=2,26/11/2014,TESO SOUTH,HH,2=Womens Group Meetings,,0,0,13,5,F/P,0,0,0,0,0,0
51CAFD1C-613B-4923-B1EB-3FE6427CC879,MSK=2,28/05/2013,BUTULA,MISSING,2=Womens Group Meetings,,0,0,0,0,F.P,0,0,0,0,0,0
B5604452-04B9-4A48-8468-3FE8E0433F86,FHOK=1,12-03-2015,BONDO,MAJIWA B,1=Comunity Meeting/Barazas,,18,7,25,9,FP,16,5,35,5,10,0
7AAB355A-487A-4C3C-9F3E-3FEC0FB9517A,MSK=2,01-12-2014,TESO NORTH,TOTOKAKILE PRI,6=Other(Specify),,10,16,25,38,PROPER FP USE,0,0,0,0,0,0
4A35C686-E8E8-4C95-AC07-3FEC7C834BFC,MSK=2,22/04/2015,SAMIA,NAMUDURU H/C,6=Other(Specify),,4,0,10,5,FAMILY PLANNING,0,0,0,0,0,0
7F89D1C0-6B26-4795-95D2-3FEF7D51B585,MSK=2,15/10/2014,BUTULA,BUSIBULA,2=Womens Group Meetings,,5,7,12,10,FP,0,0,0,0,0,0
ED99B0C1-A36D-4834-B143-3FEFACF22E6E,MSK=2,15/05/2014,BUSIA,NYARANGA,2=Womens Group Meetings,,0,0,10,16,F.P,0,0,0,0,0,0
CCDC025C-52B1-4BDA-8A5F-3FF29C85F616,MSK=2,29/10/2012,TESO NORTH,AMAGORO,2=Womens Group Meetings,,4,2,8,5,F.P,0,0,0,0,0,0
D66F340E-0F50-4953-8326-3FF3678161A0,MSK=2,21/01/2013,BUTULA,BUMALA,2=Womens Group Meetings,,2,0,12,0,FAMILY PLANNING,0,0,0,0,0,0
2027F44F-6D41-453E-A4C7-3FF9EE2CC974,MSK=2,10/09/2012,BUTULA,MARACHI EAST,2=Womens Group Meetings,,3,0,16,0,EDUCATION AND FP,0,0,3,0,0,0
AF771475-FF01-4688-B73F-3FFABBFB5391,FHOK=1,20/05/2014,BONDO,KAZI KWA BIDII,2=Womens Group Meetings,,0,0,11,1,BREASTFEEDING,0,0,0,0,0,0
9B5177D6-5DD2-4487-A17E-3FFBF861DF9E,MSK=2,29/07/2014,SAMIA,NANGINA,1=Comunity Meeting/Barazas,,10,4,20,6,F.P,0,0,0,0,0,0
6EDA374C-D44C-4E8A-9581-3FFD4E658776,FHOK=1,28/01/2014,SIAYA,C.O,6=Other(Specify),,28,13,31,14,BENEFITS OF FP AND TADO STUDY,0,0,0,0,0,0
6C05302A-E1DE-4FBD-85CA-3FFEFD28DD24,MSK=2,11/05/2013,NAMBALE,MAKONGENI,1=Comunity Meeting/Barazas,,20,5,35,2,STI AND FP,0,0,0,0,0,0
2CC40B46-A6DF-4BD1-A51F-400073578ABF,MSK=2,28/09/2014,TESO SOUTH,AMUNOKIN Y/G,3=Youth Groups,,0,15,0,13,F/P,0,0,0,0,0,0
146B9C6C-A010-4EB6-AED0-4003979DD1F6,FHOK=1,09/05/2015,SIAYA,SIDUNDO CENTRE,1=Comunity Meeting/Barazas,,42,8,886,18,SPACING OF PREGNANCY,0,0,0,0,0,0
5087A516-A1B2-4B6F-A1B4-400609AD8755,MSK=2,04/05/2013,TESO SOUTH,FADHILI WOMEN GROUP,2=Womens Group Meetings,,0,0,17,6,ADVANTAGES AND DISADVANTAGES OF FP,0,0,0,0,0,0
DD8366DD-C8D2-44EA-8E81-40061B36E210,MSK=2,26/08/2014,NAMBALE,MISSING,1=Comunity Meeting/Barazas,,16,5,20,8,FP,8,0,10,0,0,0
CA3B5818-16E9-4D1F-A81E-4006FBC3AA2B,MSK=2,26/04/2013,BUSIA,BUSIBWABO,1=Comunity Meeting/Barazas,,9,7,29,8,PERSONAL HYGIENE,0,0,0,0,0,0
F3EC10C3-83DB-4C09-A724-400761F1F4E3,MSK=2,01/12/2014,BUTULA,M.Y.S.W MUNYENYA,2=Womens Group Meetings,,6,10,6,8,ADVANTAGES AND DISADVANTAGES OF FP METHODS,0,0,0,0,0,0
49A035AF-1A40-4855-9020-400F92B6963A,FHOK=1,21/11/2014,BONDO,OBONDO BMU,1=Comunity Meeting/Barazas,,30,12,18,10,FP,0,0,0,0,0,0
BD4F0C20-1254-4414-8CC7-401139961E02,MSK=2,25/08/2013,NAMBALE,MUSOKOTO,1=Comunity Meeting/Barazas,,20,5,11,2,FAMILY PLANNING,0,0,0,0,0,0
36BAB039-494D-4D36-B7C9-4014A6ECD9ED,FHOK=1,22/12/2013,SIAYA,UYIGI YOUTH GROUP,3=Youth Groups,,10,12,12,22,FP METHODS,0,0,0,0,0,0
4734DDE9-E9C1-4260-8F1A-40161B460753,MSK=2,05/07/2013,TESO NORTH,UMOJA CHWS,5=FBO services,,21,0,18,0,IMPORTANCE OF FP,0,0,0,0,0,0
34EBE088-AC83-4428-BB0B-4019F8C85398,FHOK=1,16/02/2014,BONDO,ULONGI,2=Womens Group Meetings,,0,0,16,14,FP,0,0,0,0,0,0
6370CADC-0085-4D9C-B5D5-402406427E4A,MSK=2,10/11/2012,BUTULA,BUJUMBA,2=Womens Group Meetings,,2,1,7,10,HOW IMPLANTS ARE AVAILABLE,0,0,20,0,0,0
E0C56869-BC54-40DD-8E15-40286BA93B02,FHOK=1,26/12/2014,SIAYA,NYASANGA,3=Youth Groups,,0,5,0,6,BENEFITS OF CONDOM,0,0,0,0,0,0
6A7C4746-1508-4916-8CB3-403219F3B278,MSK=2,28/07/2013,TESO SOUTH,OBEKAI VILLAGE,2=Womens Group Meetings,,4,6,10,12,FAMILY PLANNING,0,0,0,0,0,0
729B9B9A-2FC8-43BD-8A53-4039A7413E0A,FHOK=1,08/04/2015,SIAYA,KODUO,2=Womens Group Meetings,,10,0,26,4,FP,0,0,0,0,0,0
2E7D02C3-B77D-496D-85F7-403A4FC303F6,FHOK=1,14-03-2015,BONDO,OLAGO YG,3=Youth Groups,,4,5,3,1,CONDOM,3,2,5,10,7,0
7C74DFD2-70BA-412C-A966-4042CCFBD7E5,MSK=2,26/09/2012,BUTULA,BUMALA,5=FBO services,,14,0,3,0,POPULATION AND DEVELOPMENT,17,0,0,0,0,0
8582366C-7563-4C2A-8EBE-404C76B6E51F,MSK=2,27/09/2012,TESO SOUTH,AKOREET,3=Youth Groups,,0,12,0,8,CONDOMS PILLS,0,0,0,0,0,0
0E5DB772-98ED-4587-AC59-404D11BF34F8,MSK=2,21/05/2015,TESO SOUTH,KURUK,1=Comunity Meeting/Barazas,,5,6,10,7,SCREENING CANCER,0,0,0,0,0,0
4B1B19EF-F7A1-43B5-ABDE-404E0D91EAAA,MSK=2,21/09/2012,BUTULA,MARACHI EAST,2=Womens Group Meetings,,28,6,0,0,BENEITS OF FP,0,18,0,0,0,0
52DC87F1-9F40-4E28-8FA6-404EF727DD84,FHOK=1,10/02/2015,BONDO,OTIENO'S HOME,3=Youth Groups,,25,30,19,21,ADVANTAGES OF FP METHODS,4,1,3,0,0,0
7EA0A6DB-0F16-4A8A-B2F3-404F600142EB,MSK=2,05/12/2014,SAMIA,MISSING,1=Comunity Meeting/Barazas,,7,0,27,0,F/P,0,0,0,0,0,0
DB17F431-C2D2-4446-BB1F-405447B3C7BF,MSK=2,15/03/2015,TESO SOUTH,AGWATARI,2=Womens Group Meetings,,28,0,31,0,MALARIA,0,0,0,0,0,0
3F21EEE0-47CB-4149-AAB0-4057B513CC61,FHOK=1,02/02/2015,BONDO,PALA,1=Comunity Meeting/Barazas,,15,7,18,5,F/P,5,7,5,10,3,0
9A82674B-8B45-48D8-9CE1-4059A3368CF7,MSK=2,11-11-2014,TESO NORTH,MALABA DISPENSARY,1=Comunity Meeting/Barazas,,14,6,32,9,FP AND TB,0,0,0,0,0,0
7DD207EC-C191-44C3-8127-405D2D533B4C,MSK=2,16/04/2015,BUSIA,LWANYA,2=Womens Group Meetings,,0,0,15,7,USE OF FP METHODS,0,0,0,0,0,0
93380224-9872-4F45-900A-40614DE0793F,MSK=2,07/04/2013,TESO NORTH,OTEKWA VILLAGE,2=Womens Group Meetings,,19,25,46,50,THOSE AT RISK IN PREGNANCY,0,0,0,0,0,0
41A5FDE6-2B2C-4174-97CD-4064FE8F284E,FHOK=1,24/10/2013,BONDO,MAJIWA,2=Womens Group Meetings,,0,0,27,5,FAMILY PLANNING,0,0,0,0,0,0
37F15684-72AB-455B-AB44-406624E0E081,FHOK=1,18/04/2015,SIAYA,KA OLOO,1=Comunity Meeting/Barazas,,15,7,10,5,FP,0,0,0,0,0,0
6028F0FD-4267-406D-819D-406A101AEB7B,FHOK=1,12/11/2012,BONDO,NORTH YIMBO,2=Womens Group Meetings,,22,0,8,0,W/G,0,0,0,0,0,0
4C85D02B-D399-48C3-B364-406DFFC38DBF,FHOK=1,14/04/2015,SIAYA,RANDALO,3=Youth Groups,,0,25,0,5,FP,0,0,0,0,0,0
A8CD1094-29D7-444F-8884-406E7D88AB73,MSK=2,22/10/2012,BUTULA,BUJUMBA,2=Womens Group Meetings,,0,0,10,20,THEY ASKED HOW BTL IS TALKING PLACE,0,0,0,0,0,0
6C1A4FD7-3621-4DD0-AE3D-40730B41CA23,MSK=2,18/11/2012,BUTULA,MARACHI EAST,2=Womens Group Meetings,,6,0,20,0,VASECTOMY,0,0,0,0,0,0
1EA89236-5D99-4636-A1EF-407806E202B6,MSK=2,19/04/2013,BUSIA,MUNDALIRA VHC,1=Comunity Meeting/Barazas,,7,3,9,7,FAMILY PLANNING,0,0,0,0,0,0
3B71DCCC-E936-43B0-9EC1-407916A443AD,FHOK=1,12/11/2013,BONDO,OWARE,6=Other(Specify),,2,0,20,0,"IMPORTANCE,TYPE AND USAGE OF FP METHODS",20,0,0,0,0,0
CA23E3D5-4873-4491-BDFB-407A263E6152,MSK=2,05/08/2013,TESO NORTH,ABURIBURI,2=Womens Group Meetings,,0,0,15,10,FAMILY PLANNING AND PEOPLE WITH DIASABILITIES,0,0,0,0,0,0
3D1F0706-597E-413A-91B1-407D8B0E185F,MSK=2,10/04/2013,BUTULA,MISSING,2=Womens Group Meetings,,0,0,9,6,ADVANTAGES AND DISADVANTAGES OF FP,0,0,0,0,0,0
9A311D30-898D-42F7-B1F4-40834A914661,MSK=2,06/10/2014,BUTULA,MATSANZA,1=Comunity Meeting/Barazas,,46,23,59,30,FP,0,0,0,0,0,0
95A75620-F1DE-49EA-8952-4083C7A56E3B,MSK=2,12/03/2013,BUTULA,NIPE NAFASI NIISHI MATSANZA VILLAGE,1=Comunity Meeting/Barazas,,7,2,11,6,HOW TO USE F.P METHODS,0,0,0,0,0,0
384FBCC9-8E65-4558-83C2-4087DCAED838,FHOK=1,25/08/2014,SIAYA,W/G,2=Womens Group Meetings,,4,9,4,3,FP,0,0,0,0,0,0
DC64D23E-BD9C-4144-9CB5-4088F6905BCF,MSK=2,19/05/2013,NAMBALE,KAIRON KACHERIO,1=Comunity Meeting/Barazas,,30,11,12,2,VASECTOMY AND IUCD,0,0,0,0,0,0
6032E11F-B029-476C-8A4D-409011EBB7B1,FHOK=1,21-04-2015,SIAYA,RANDAGO,2=Womens Group Meetings,,0,0,40,21,PILL,0,0,0,0,0,0
E65BA021-D74C-46F4-88AA-4092E64D75E8,FHOK=1,17/02/2015,BONDO,UGAMBE,2=Womens Group Meetings,,0,0,8,14,F/P,2,1,0,2,0,0
EE1B83FF-254E-43A0-89A8-409311B16EF1,FHOK=1,28/10/2013,BONDO,YIEKE PRIMARY,1=Comunity Meeting/Barazas,,22,6,8,11,FAMILY PLANNING,0,0,0,0,0,0
4FAF8679-0D1C-4547-BB24-4094B50CBB1E,FHOK=1,15/02/2015,BONDO,KONYANGO WOYIE,2=Womens Group Meetings,,4,2,15,11,FP METHODS AND CANCER SCREENING,0,0,0,0,0,0
7E00A02B-A853-499F-B7FE-40967E6BECC5,FHOK=1,22/03/2015,SIAYA,RIVER SIDE,2=Womens Group Meetings,,0,0,32,2,LONG TERM MEHODS,0,0,0,0,0,0
8A48DC13-3DE3-473E-B146-4096BFC9D973,MSK=2,10/04/2013,BUTULA,BUMALA B HEALTH CENTRE,5=FBO services,,10,2,25,4,FP METHODS AND HIV/AIDS,0,0,10,0,0,0
0A5CD159-147B-4216-8017-409EB2C3984F,FHOK=1,25/09/2013,BONDO,OBEDI VILLAGE,1=Comunity Meeting/Barazas,,14,5,18,8,FAMILY PLANNING,0,0,0,0,0,0
D0A6395D-0CCD-45E9-976D-40A084B7C2E4,MSK=2,08/08/2014,BUSIA,MATAYOS,1=Comunity Meeting/Barazas,,18,4,13,11,CERVICAL CANCER,0,0,0,0,0,0
03BA4853-07DA-4726-9FB3-40A1BC59A632,FHOK=1,12/05/2015,BONDO,OGOYA,3=Youth Groups,,0,10,0,5,FP METHODS,0,0,0,0,0,0
92E0FF34-41D3-4964-A34E-40A32C028BC6,MSK=2,28/05/2013,BUSIA,WENINE Y/G,3=Youth Groups,,14,24,11,8,F/P,0,0,0,0,0,0
E77E7A15-91A3-48E0-BDB3-40A423C5C763,MSK=2,08/05/2013,NAMBALE,NAMAHINDI PRAISE,3=Youth Groups,,0,12,0,11,ABSTANANCE AND CONDOM USE,0,0,0,0,0,0
26FFA532-B399-4E49-8700-40A63AC3C5C8,MSK=2,22/03/2013,SAMIA,LUDACHO COMM UNIT,1=Comunity Meeting/Barazas,,12,10,18,5,FAMILY PLANNING,0,0,0,0,0,0
EE2E056E-0CC9-41E2-BA76-40A9750E60F6,FHOK=1,11/12/2012,BONDO,NORTH YIMBO,3=Youth Groups,,7,2,16,8,ORAL CONRACEPTIVES,0,0,0,0,0,0
067A75E4-6046-44E2-9669-40AB588F1A7B,MSK=2,29/09/2012,NAMBALE,BUKHAYO NORTH,2=Womens Group Meetings,,21,0,0,0,IMPORTANCE OF F/P,0,0,1,0,0,0
81DB626C-B4C3-44CD-BFE8-40AC10BDAE35,MSK=2,08/04/2014,TESO SOUTH,AKITES MARKET,2=Womens Group Meetings,,12,10,14,6,IMPORTANCE OF IUCD,0,0,0,0,0,0
8B26B8DC-2E91-4627-B9C1-40ADA5DA9BDC,MSK=2,18/12/2013,BUSIA,LWANGA,1=Comunity Meeting/Barazas,,50,6,60,4,FAMILY PLANNING,0,0,0,0,0,0
E51347BA-C5B7-4458-B3C0-40B02A6E63DB,FHOK=1,05/07/2013,BONDO,MANGULA,4=Theater Groups,,6,2,4,2,FAMILY PLANNING,0,0,0,0,0,0
93155124-02B4-4467-B624-40B224CC8D33,FHOK=1,27/03/2015,BONDO,UGINGO YOUTH G,3=Youth Groups,,24,8,0,0,FP,2,3,0,3,4,0
4DF9B36E-5DDA-4687-A07E-40B3857DBB56,FHOK=1,28/07/2013,SIAYA,USULA,2=Womens Group Meetings,,4,8,14,26,FAMILY PLANNING,0,0,0,0,0,0
76358A1D-F078-4404-9A8F-40B6074F49B9,FHOK=1,16/01/2014,SIAYA,MISSING,2=Womens Group Meetings,,7,3,19,29,FAMILY PLANNING,0,0,0,0,0,0
C0A449CA-9123-4C62-9449-40C4D1188946,MSK=2,19/12/2012,TESO SOUTH,KAUJAKITO,3=Youth Groups,,0,15,0,12,,0,27,0,0,0,0
355A2ED8-E2AE-40BC-BE90-40C7F09A0D57,MSK=2,18-10-2014,TESO NORTH,KAGULA Y G,4=Theater Groups,,14,0,7,0,IMPORTANC OF LONG TERM METHODS,0,0,0,0,0,0
3DA2D1C0-B308-47F1-A497-40D3D1CF5CB6,MSK=2,19/05/2013,NAMBALE,MUNGATSI,5=FBO services,,13,11,6,5,CONDOM USE,0,0,1,0,0,0
DDB4A895-1185-4E95-A1A9-40D45B62307C,MSK=2,18/07/2013,NAMBALE,MUNGATSI MARKET,4=Theater Groups,,1,9,2,13,MODERN FP METHODS,25,0,0,0,0,0
98E30699-AA82-4CB2-8CEC-40D49B821661,MSK=2,27/05/2013,TESO SOUTH,HOUSEHOLD(ATAPARA VILLAGE),2=Womens Group Meetings,,0,0,13,5,EFFECTIVENESS OF PILLS,0,0,0,0,0,0
BCE04B29-12B1-4B84-804B-40E389CEDC55,MSK=2,22/11/2014,BUTULA,BWIRE HOME,2=Womens Group Meetings,,40,20,45,30,FP,0,0,0,0,0,0
F8669D59-0C9C-4970-9654-40E6ADD1D4B0,FHOK=1,21/01/2014,SIAYA,KODONDO,3=Youth Groups,,11,8,19,19,FP,0,0,0,0,0,0
DE6680FA-DAE2-4A1D-9D93-40EB186E1FF3,MSK=2,11/05/2013,TESO SOUTH,ASIRIAM MARKET,6=Other(Specify),MISSING,20,11,25,15,"BENEFITS AND IMPORTANCE OF FP,ABSTAINANCE FOR YOUTHS",0,0,0,0,0,0
47E416BD-8CCD-42A7-A240-40ED4132FF70,MSK=2,11/03/2014,TESO NORTH,AKADOT,1=Comunity Meeting/Barazas,,15,8,18,15,HAPPY,0,0,0,0,0,0
3D4FAA83-E648-4B15-A1F7-40EEB029FAA8,MSK=2,25/06/2014,BUSIA,WETONYE,2=Womens Group Meetings,,10,15,9,6,F.P,0,0,0,0,0,0
0301028F-940C-4233-A3E6-40EF410DF617,MSK=2,12/08/2014,BUSIA,TEMAKHO W/G,2=Womens Group Meetings,,0,0,10,15,"BTL,VASECTOMY, PILLS AND CONDOMS",0,0,0,0,0,0
229F560F-E730-4BDD-BFC7-40EF4153DA82,MSK=2,29/05/2013,BUTULA,KAMKUNJI,2=Womens Group Meetings,,15,26,15,26,F.P,0,0,0,0,0,0
